feature,gain,split
586b23138,0.0,0
f2520b601,0.0,0
4b8bf0f83,0.0,0
95837bbfb,0.0,0
5acd26139,0.0,0
3b6f67b0e,0.0,0
1d0affea2,0.0,0
4e92107c6,0.0,0
9be9c6cef,0.0,0
6186ea570,0.0,0
2de8d5d54,0.0,0
2d8145a79,0.0,0
ec827621a,0.0,0
0b9a18ebf,0.0,0
d12e33ef1,0.0,0
1a67a2101,0.0,0
e9c7ccc05,0.0,0
f3b4de254,0.0,0
7af2b8f44,0.0,0
2b0fc604a,0.0,0
d92ea0b2a,0.0,0
1af366d4f,0.0,0
9ddd6d137,0.0,0
3dc46e323,0.0,0
052f633c1,0.0,0
ebaaead05,0.0,0
052f67cfa,0.0,0
d30f53496,0.0,0
c593d73e8,0.0,0
fb1d4afcd,0.0,0
22c90caf8,0.0,0
a235f5488,0.0,0
009990be1,0.0,0
8389fa5f0,0.0,0
969d32625,0.0,0
21216a0a8,0.0,0
53c8cde8a,0.0,0
a6fd11a84,0.0,0
16a4479e6,0.0,0
9ecfbd198,0.0,0
b4df10c6c,0.0,0
1c89146b2,0.0,0
504c22218,0.0,0
84c4fe622,0.0,0
cfff5b7c8,0.0,0
3fe84d157,0.0,0
d833db6e1,0.0,0
bab9866d9,0.0,0
258b77cdf,0.0,0
664e2800e,0.0,0
7fd7c9eae,0.0,0
bfde2aa61,0.0,0
ccf6632e6,0.0,0
3a01b4018,0.0,0
68322788b,0.0,0
05d17ab7a,0.0,0
c5a742ee4,0.0,0
b04bab75e,0.0,0
8e1822aa3,0.0,0
cd41bbc4e,0.0,0
9ba5eb33d,0.0,0
a728310c8,0.0,0
d168174c7,0.0,0
ee7c4db36,0.0,0
e8dfb33d5,0.0,0
78bc2558b,0.0,0
96be55d28,0.0,0
37e85aa12,0.0,0
9236f7b22,0.0,0
3d655b0ed,0.0,0
dc6676b1f,0.0,0
64834659b,0.0,0
1477c751e,0.0,0
aee922a7b,0.0,0
22f0deffc,0.0,0
d481882a1,0.0,0
3b67e9641,0.0,0
ae72cba0a,0.0,0
8c309c553,0.0,0
995a96a47,0.0,0
e2979b858,0.0,0
13f2607e4,0.0,0
0544dfc09,0.0,0
9abaeaeba,0.0,0
5466764d8,0.0,0
f1c272f04,0.0,0
b0c8d785d,0.0,0
b09a8c37b,0.0,0
8516b48f5,0.0,0
0a52be28f,0.0,0
506e25985,0.0,0
f519ac616,0.0,0
833b35a7c,0.0,0
3377a30e2,0.0,0
8f3807320,0.0,0
d00346a32,0.0,0
0b26c77a9,0.0,0
2f9969eab,0.0,0
d95cab24f,0.0,0
8b1372217,0.0,0
4fbcb9f95,0.0,0
bc2eb559b,0.0,0
7e7bf15be,0.0,0
7d72d6787,0.0,0
aebe1ea16,0.0,0
89a26cda9,0.0,0
da2d942d5,0.0,0
5680531f3,0.0,0
3694b34c5,0.0,0
3be79d4a5,0.0,0
8e48aed7b,0.0,0
d6bca77b4,0.0,0
3aab2691c,0.0,0
b0d770462,0.0,0
64406f348,0.0,0
77fa93749,0.0,0
1d4d5cd4a,0.0,0
e66856e20,0.0,0
a79c71dc0,0.0,0
4af2493b6,0.0,0
4a93ad962,0.0,0
6c4f594e0,0.0,0
798a8e92e,0.0,0
e23fe2e46,0.0,0
83b40fd93,0.0,0
b88568883,0.0,0
2baea1172,0.0,0
073470b04,0.0,0
754ace754,0.0,0
c8f02f3e4,0.0,0
9a5ff8c23,0.0,0
75aad4520,0.0,0
2c76aca6a,0.0,0
87c8931b6,0.0,0
32a0342e2,0.0,0
eab76d815,0.0,0
cfa24e4be,0.0,0
dc7923918,0.0,0
72ad5471c,0.0,0
f2db09ac3,0.0,0
f6fac27c8,0.0,0
c6d27ddbb,0.0,0
052a76b0f,0.0,0
ad94b3f11,0.0,0
1c554649c,0.0,0
98aa38e4e,0.0,0
a84bafe34,0.0,0
8677d6620,0.0,0
1d1cafe32,0.0,0
39ebfbfd9,0.0,0
82c9b4fcd,0.0,0
467044c26,0.0,0
380d54fad,0.0,0
796855249,0.0,0
15e8a9331,0.0,0
2288ac1a6,0.0,0
bef84d3ad,0.0,0
133e6f674,0.0,0
4fc9da4e3,0.0,0
2bf3e5c6e,0.0,0
dc7f76962,0.0,0
f926a4cb4,0.0,0
3c29aec1e,0.0,0
e0271a62a,0.0,0
e7fa14f98,0.0,0
3da2882fd,0.0,0
859993c8b,0.0,0
e5355e47e,0.0,0
99029bf6f,0.0,0
10e231d3c,0.0,0
f0fa3bfc5,0.0,0
a0129f413,0.0,0
014574363,0.0,0
9f69313d1,0.0,0
f9b482e8b,0.0,0
e851264a5,0.0,0
e86d346f8,0.0,0
94ef80b78,0.0,0
377a76530,0.0,0
5d60b9ba7,0.0,0
5719bbfc3,0.0,0
0db69e82d,0.0,0
f95a762b0,0.0,0
0ba2922a3,0.0,0
f6523474a,0.0,0
b12b85f00,0.0,0
2bef13c19,0.0,0
f30ab5791,0.0,0
b287947cc,0.0,0
067bcb836,0.0,0
358dc07d0,0.0,0
b70c76dff,0.0,0
a6e843cff,0.0,0
a8885cde4,0.0,0
72f9c4f40,0.0,0
fc7c8f2e8,0.0,0
d3a116347,0.0,0
5c4bc83b6,0.0,0
3072d6ac4,0.0,0
abbbf9f82,0.0,0
736e55e5f,0.0,0
99ce7894e,0.0,0
95de610db,0.0,0
67c4a2154,0.0,0
6078280eb,0.0,0
88f64cd8b,0.0,0
2eaf9a838,0.0,0
9a8252844,0.0,0
32a20781a,0.0,0
1e991f09b,0.0,0
d3022e2f1,0.0,0
a0a3c0f1b,0.0,0
a5874086d,0.0,0
90670899b,0.0,0
fe56ddf0f,0.0,0
f1a0b77a5,0.0,0
8fc5f0637,0.0,0
e9d64c20a,0.0,0
c07f4daba,0.0,0
1bf2dfd4a,0.0,0
882a3da34,0.0,0
8c549c040,0.0,0
8d81c1c27,0.0,0
2c1ed7d88,0.0,0
398cdc105,0.0,0
e7071d5e3,0.0,0
ebccb542e,0.0,0
dd6cc6c51,0.0,0
a6bf610b3,0.0,0
daf731030,0.0,0
10961e428,0.0,0
c95423453,0.0,0
f0eb7b98f,0.0,0
7c030bead,0.0,0
295f155e7,0.0,0
5281333d7,0.0,0
e25a65f3d,0.0,0
b6403de0b,0.0,0
0f5fb7fe7,0.0,0
64e010722,0.0,0
98c05b5b4,0.0,0
2a728c5fd,0.0,0
36a131c2c,0.0,0
3b8114ab0,0.0,0
1e679a59d,0.0,0
c89f3ba7e,0.0,0
cd6d3c7e6,0.0,0
32313055b,0.0,0
f0bb6139d,0.0,0
912f4f5de,0.0,0
b80f3eab2,0.0,0
bba402827,0.0,0
08af3dd45,0.0,0
cdca583c8,0.0,0
cc62f0df8,0.0,0
425c08bf3,0.0,0
ba480f343,0.0,0
bf0195c11,0.0,0
6dcac05e7,0.0,0
9a2b0a8be,0.0,0
ed22a0422,0.0,0
19f721ba0,0.0,0
9685f5e16,0.0,0
504502ce1,0.0,0
2ea3f3caf,0.0,0
6d82c5c16,0.0,0
542536b93,0.0,0
96fec9b38,0.0,0
1c873e4a6,0.0,0
343042ed9,0.0,0
c4d657c5b,0.0,0
d9a8615f3,0.0,0
0deb4b6a8,0.0,0
0829b92a4,0.0,0
dbc48d37c,0.0,0
a06b69c08,0.0,0
711c20509,0.0,0
ce724eda8,0.0,0
0f81cc1d2,0.0,0
4efd6d283,0.0,0
d204300f2,0.0,0
35dac887f,0.0,0
942b3234c,0.0,0
199caef5d,0.0,0
5150b1a17,0.0,0
99b88d0fd,0.0,0
26b2adb65,0.0,0
ea397d576,0.0,0
24a233e8f,0.0,0
b9a4f06cd,0.0,0
43ef60caa,0.0,0
09a65c3a5,0.0,0
dfcf7c0fa,0.0,0
b9e8c09d1,0.0,0
3908749a1,0.0,0
1c6e8a5c1,0.0,0
14d2c6d95,0.0,0
8e26b560e,0.0,0
fed5f4046,0.0,0
42ed6824a,0.0,0
7b922ea8b,0.0,0
9ea98e87e,0.0,0
47665e3ce,0.0,0
a28ac1049,0.0,0
d6be59f6a,0.0,0
a2d1008bb,0.0,0
4db058006,0.0,0
4366865e6,0.0,0
615cc4c17,0.0,0
8cd9be80e,0.0,0
49131c9e6,0.0,0
31a3f920c,0.0,0
d4029c010,0.0,0
bb3d53354,0.0,0
089ff7bcb,0.0,0
518b5da24,0.0,0
34eff114b,0.0,0
0929d922b,0.0,0
0f14ab429,0.0,0
9452f2c5f,0.0,0
c108dbb04,0.0,0
783ee6e9a,0.0,0
e0b968d7b,0.0,0
fb6da0420,0.0,0
3cae817df,0.0,0
2b2b5187e,0.0,0
00c467392,0.0,0
8d9263a24,0.0,0
f29217d2f,0.0,0
5619c1297,0.0,0
8dc18e7e1,0.0,0
d5de50af2,0.0,0
82c164590,0.0,0
7f9f72202,0.0,0
4f8b27b6b,0.0,0
a7c7af91e,0.0,0
1ffee02ec,0.0,0
f3b6dabf7,0.0,0
c16d456a7,0.0,0
9f2619218,0.0,0
e26149c9e,0.0,0
4f0b30912,0.0,0
f2c0fa7cf,0.0,0
7f55b577c,0.0,0
c0085a739,0.0,0
e94c03517,0.0,0
d15a325c1,0.0,0
f357f5ffb,0.0,0
6312f13bd,0.0,0
57412a852,0.0,0
3af1785ee,0.0,0
7f72c937f,0.0,0
280898a2f,0.0,0
b39f565d4,0.0,0
260ff750c,0.0,0
09c81e679,0.0,0
5ea2238fd,0.0,0
8be66d97d,0.0,0
62f61f246,0.0,0
9381024b7,0.0,0
d942e677d,0.0,0
4b15885d8,0.0,0
ba6d66b1c,0.0,0
376474413,0.0,0
3516308ea,0.0,0
0fbbb0d6b,0.0,0
d284121fb,0.0,0
406a11b5a,0.0,0
91de54e0a,0.0,0
3bfe540f1,0.0,0
413bbe772,0.0,0
5d8a2a27d,0.0,0
e289bbcc3,0.0,0
7a0d98f3c,0.0,0
541e202d7,0.0,0
8c615f784,0.0,0
e642315a5,0.0,0
6f0b52796,0.0,0
772288e75,0.0,0
0d9e887bf,0.0,0
13bfe432c,0.0,0
200bc2176,0.0,0
2ba3b18ee,0.0,0
9622663e9,0.0,0
b778ab129,0.0,0
52c9acf0d,0.0,0
e6b8645c7,0.0,0
7f174450b,0.0,0
2ace87cdd,0.0,0
697a566f0,0.0,0
62ffce458,0.0,0
3c20d1abb,0.0,0
6804b5b03,0.0,0
97b1f84fc,0.0,0
8a158bbb8,0.0,0
770d3a11c,0.0,0
03e726456,0.0,0
c7c4d6096,0.0,0
d26b63cf2,0.0,0
1452bcc63,0.0,0
914d2a395,0.0,0
abacb53a3,0.0,0
289e5ecc3,0.0,0
aa37f9855,0.0,0
d817823ff,0.0,0
172a58959,0.0,0
4b7b665ba,0.0,0
395dbfdac,0.0,0
a8ef2a0d2,0.0,0
df2e81e3a,0.0,0
1530f6138,0.0,0
63f493dba,0.0,0
44c06f79a,0.0,0
193b90919,0.0,0
d9ce16f1c,0.0,0
262e3fc42,0.0,0
a542dd9e9,0.0,0
ec7f7017f,0.0,0
ca45bdef0,0.0,0
0bb96a2ae,0.0,0
1a382b105,0.0,0
c9c6b51aa,0.0,0
0c9b5bcfa,0.0,0
48420ad48,0.0,0
9a3f53be7,0.0,0
c63090352,0.0,0
9303c6806,0.0,0
ce3c09a74,0.0,0
493eeb973,0.0,0
1dc5f8e47,0.0,0
741684fb0,0.0,0
062f6f3f7,0.0,0
a38ea1ca7,0.0,0
d6c82cd68,0.0,0
1f79c78fc,0.0,0
f43c09c81,0.0,0
6e282f92e,0.0,0
1137a0518,0.0,0
61483a9da,0.0,0
292471107,0.0,0
5860d7fa9,0.0,0
38d8de2d6,0.0,0
6723b1708,0.0,0
6aa919e2e,0.0,0
be48c4ba8,0.0,0
83ce5d80d,0.0,0
c0c2f5403,0.0,0
e1d6a5347,0.0,0
4a29bc92b,0.0,0
e3a4596f9,0.0,0
c4e5eb1f1,0.0,0
2ce7f870e,0.0,0
657dec16b,0.0,0
090dfb7e2,0.0,0
dc9a54a3e,0.0,0
5fb85905d,0.0,0
2d3296db7,0.0,0
53bba91b7,0.0,0
98dd5b0c6,0.0,0
dd33aef84,0.0,0
e82967f3f,0.0,0
7e09648c9,0.0,0
2f587f6a4,0.0,0
b7d2baa45,0.0,0
51c250e53,0.0,0
90a420609,0.0,0
0933930b4,0.0,0
17cae1f2a,0.0,0
70260a29c,0.0,0
322c7de2c,0.0,0
748168a04,0.0,0
dd80d36d7,0.0,0
b89f520ad,0.0,0
44f09b92d,0.0,0
b6d60e4d5,0.0,0
26c68cede,0.0,0
be8a71172,0.0,0
8601a29bc,0.0,0
82ade3db6,0.0,0
d59047bd3,0.0,0
e637e8faf,0.0,0
56cb93fd8,0.0,0
0d6d7ec0b,0.0,0
e8f43b3ab,0.0,0
92b047b55,0.0,0
8ba7eacbb,0.0,0
670a46cd0,0.0,0
66a866d2f,0.0,0
e679b8085,0.0,0
f941e9df7,0.0,0
e7af4dbf3,0.0,0
c633d0b3b,0.0,0
51c9aee7e,0.0,0
543010a22,0.0,0
f990bddac,0.0,0
03055cc36,0.0,0
4e4e9d21b,0.0,0
7be4eb1e5,0.0,0
a22d58a16,0.0,0
ddef5ad30,0.0,0
ae7d89da3,0.0,0
5da2e6220,0.0,0
d60ddde1b,0.0,0
1d293a2f3,0.0,0
4ef309fc3,0.0,0
9b053a045,0.0,0
acc744336,0.0,0
3b843ae7e,0.0,0
8ab6f5695,0.0,0
854e37761,0.0,0
64819a74c,0.0,0
ce734c365,0.0,0
0e44d3981,0.0,0
363713112,0.0,0
e093f6639,0.0,0
e487c356d,0.0,0
ef548a810,0.0,0
0e72651fe,0.0,0
963bb53b1,0.0,0
24addf864,0.0,0
1a9501bae,0.0,0
b8374ee4b,0.0,0
eca6cc5fd,0.0,0
f29dfa600,0.0,0
1e8e233aa,0.0,0
286bdeb79,0.0,0
5f7942448,0.0,0
50b2ed3a8,0.0,0
a7bc83f57,0.0,0
a765da8bc,0.0,0
c60453293,0.0,0
7e473a0c9,0.0,0
ffd50f0bf,0.0,0
eb25d54d4,0.0,0
234664d1b,0.0,0
72e970835,0.0,0
be90775f4,0.0,0
d7cdd8aef,0.0,0
63dfd4552,0.0,0
a531a4bf0,0.0,0
324aaa96f,0.0,0
39abf0d03,0.0,0
81c73bfde,0.0,0
4ddc6b32c,0.0,0
ecd4c66ec,0.0,0
a9099e3b6,0.0,0
f26589e57,0.0,0
27c4472c3,0.0,0
81545f1e1,0.0,0
b0e2acd8e,0.0,0
be83085df,0.0,0
a326c6a6c,0.0,0
b136976cc,0.0,0
8fd2fadca,0.0,0
d313c892b,0.0,0
bba8ce4bb,0.0,0
2838d63f7,0.0,0
26cc05472,0.0,0
a2d707f4e,0.0,0
3fdef7fe4,0.0,0
61063fa1c,0.0,0
950f2c435,0.0,0
963c9c0ac,0.0,0
45bc3b302,0.0,0
0955b4038,0.0,0
9751dccde,0.0,0
ff6f62aa4,0.0,0
37426563f,0.0,0
581515692,0.0,0
87d052df5,0.0,0
263fa7a1a,0.0,0
b06fe66ba,0.0,0
1a9b9e2fe,0.0,0
721c60041,0.0,0
7def2d7d3,0.0,0
ae87ebc42,0.0,0
c8313d222,0.0,0
8c1e20670,0.0,0
9bfdec4bc,0.0,0
a3da2277a,0.0,0
02dd79dd2,0.0,0
b261b0abe,0.0,0
678b3f377,0.0,0
93e98252a,0.0,0
6b0c3789e,0.0,0
027a2206a,0.0,0
f4393161a,0.0,0
21ba6e2be,0.0,0
2b6cef19e,0.0,0
c333aa06c,0.0,0
860bf7c04,0.0,0
74f15ad1c,0.0,0
fc5690e51,0.0,0
540208409,0.0,0
8f6514df0,0.0,0
dcda0db2c,0.0,0
3988d0c5e,0.0,0
7630a0fd2,0.0,0
c7f70a49b,0.0,0
ef10260e3,0.0,0
8c2f8a59c,0.0,0
2c136905e,0.0,0
649d727e1,0.0,0
4a6fc719e,0.0,0
2165c4b94,0.0,0
0d29ab7eb,0.0,0
9535efa4c,0.0,0
572f63ba5,0.0,0
30768bc79,0.0,0
4647da55a,0.0,0
d13a77c9b,0.0,0
9d2a850a3,0.0,0
8c5025c23,0.0,0
f471e9e82,0.0,0
21467a773,0.0,0
8ca717e6d,0.0,0
a2616a980,0.0,0
b9f75e4aa,0.0,0
cc01687d0,0.0,0
60b963f48,0.0,0
cb72c1f0b,0.0,0
932b61d77,0.0,0
df1ed6b50,0.0,0
ba9a5776d,0.0,0
504e4b156,0.0,0
87ba924b1,0.0,0
920a04ee2,0.0,0
3855aef1e,0.0,0
c8ebd62ea,0.0,0
b0a375b4c,0.0,0
3b52c73f5,0.0,0
18562fc62,0.0,0
5c78454d2,0.0,0
761b8e0ec,0.0,0
12491af5d,0.0,0
ecd359300,0.0,0
5a1183b8c,0.0,0
04466547a,0.0,0
d5fa5ffba,0.0,0
6b725e99b,0.0,0
a47445036,0.0,0
1c62e29a7,0.0,0
d1a5f5c20,0.0,0
34cc56e83,0.0,0
ecbd077d0,0.0,0
d01cc5805,0.0,0
a2a1fc349,0.0,0
0022de2b3,0.0,0
30d63d3e4,0.0,0
e9e212c6c,0.0,0
12d3a67b0,0.0,0
3a36fc3a2,0.0,0
916ac9986,0.0,0
8fe3c178c,0.0,0
8d035d41e,0.0,0
dc61677e5,0.0,0
f52a82e7f,0.0,0
f118f693a,0.0,0
06f6a7287,0.0,0
15ea45005,0.0,0
fa422ab84,0.0,0
fa9d6b9e5,0.0,0
22c3db28b,0.0,0
43d99f930,0.0,0
724b993fd,0.0,0
9e4765450,0.0,0
2276569b3,0.0,0
22610c726,0.0,0
9030c5bb2,0.0,0
c8c6fe1a0,0.0,0
15e4e8ee5,0.0,0
9509f66b0,0.0,0
07499792b,0.0,0
4ffba44d3,0.0,0
a760e7f65,0.0,0
caa9883f6,0.0,0
fe33df1c4,0.0,0
135091a07,0.0,0
a04f3e320,0.0,0
a2378b86a,0.0,0
971631b2d,0.0,0
b9928ec6a,0.0,0
e4a0d39b7,0.0,0
d7f1f9e52,0.0,0
1cfb3f891,0.0,0
a4d1a8409,0.0,0
b169c8b90,0.0,0
ce6b81be1,0.0,0
6d773e96f,0.0,0
5cec9a2fc,0.0,0
60e45b5ee,0.0,0
3dd4cc7a8,0.0,0
3b21010bb,0.0,0
58939b6cc,0.0,0
e3d33877c,0.0,0
16d7bff2b,0.0,0
b4a4a4df8,0.0,0
dcf8a669f,0.0,0
bc694fc8f,0.0,0
04ecdcbb3,0.0,0
f66618ee4,0.0,0
6cf9184bb,0.0,0
2e768f672,0.0,0
d8aa77bcc,0.0,0
99fe351ec,0.0,0
1ce516986,0.0,0
d5d85bc77,0.0,0
807c7f49d,0.0,0
849c542c3,0.0,0
9450dfed2,0.0,0
a43c53c45,0.0,0
57e01acca,0.0,0
d9a347160,0.0,0
f52409b3e,0.0,0
2d60e2f7a,0.0,0
58ad51def,0.0,0
5e6a5bce6,0.0,0
947c7c3e8,0.0,0
03ee30b8e,0.0,0
159e45efa,0.0,0
d8e8397ce,0.0,0
51cab733f,0.0,0
2af3668d1,0.0,0
26e2c24e3,0.0,0
c3726f249,0.0,0
08448215c,0.0,0
fee2d3bf9,0.0,0
c2d200f0e,0.0,0
083640132,0.0,0
1930cefda,0.0,0
225fa9d61,0.0,0
9f69ae59f,0.0,0
78c57d7cd,0.0,0
db6ba896a,0.0,0
b794c5b62,0.0,0
dd84674d0,0.0,0
940c3b22f,0.0,0
95bbebdd4,0.0,0
71f5ab59f,0.0,0
249e3ab39,0.0,0
3c27b0b28,0.0,0
d8e951a15,0.0,0
d3245937e,0.0,0
65119177e,0.0,0
de7063efa,0.0,0
474a2c5a2,0.0,0
2dfea2ff3,0.0,0
3658d3949,0.0,0
90a742107,0.0,0
08b9ec4ae,0.0,0
70b564f7b,0.0,0
33329acea,0.0,0
8225f7e05,0.0,0
6eaeec74c,0.0,0
3475c6ad7,0.0,0
f5e0f4a16,0.0,0
2f5688490,0.0,0
a6f9bb77e,0.0,0
12a00890f,0.0,0
a4529b4ef,0.0,0
1d2df346e,0.0,0
f8341140d,0.0,0
dc07f7e11,0.0,0
f80259ab3,0.0,0
a2e5adf89,0.0,0
b5a25e7c9,0.0,0
93a31829f,0.0,0
d95203ded,0.0,0
abc207b83,0.0,0
9f57a28e7,0.0,0
983f4e3dc,0.0,0
e07ee6287,0.0,0
bdbb0cd24,0.0,0
5d4b3b236,0.0,0
215ffb087,0.0,0
0c5eaf8a7,0.0,0
d83a59765,0.0,0
0f7ae26ce,0.0,0
7c444370b,0.0,0
440d789c5,0.0,0
b4c2843b9,0.0,0
115d5bc1a,0.0,0
a74f5bb0f,0.0,0
9c02efa4e,0.0,0
28b21c1d2,0.0,0
db45da8ac,0.0,0
a3aaa5247,0.0,0
f51378159,0.0,0
f006d9618,0.0,0
ed2f00d46,0.0,0
3027b873d,0.0,0
8348ea8d3,0.0,0
dee843499,0.0,0
625525b5d,0.0,0
9c502dcd9,0.0,0
a7e39d23d,0.0,0
955028f58,0.0,0
8e0dce2be,0.0,0
bea06dade,0.0,0
235163358,0.0,0
4be3996a4,0.0,0
ad7fbe4b5,0.0,0
5ed0abe85,0.0,0
3187cfde0,0.0,0
155f1b1e5,0.0,0
f902239b9,0.0,0
ea72c62a1,0.0,0
6a44e0c96,0.0,0
f1ac784e3,0.0,0
4e593c1c5,0.0,0
a5b602fc0,0.0,0
44b0a78e7,0.0,0
38ec5d3bb,0.0,0
87e9b19f9,0.0,0
863de8a31,0.0,0
45713ba5f,0.0,0
fb9a4b46d,0.0,0
533d88707,0.0,0
589a5c62a,0.0,0
2a7787202,0.0,0
044c7e993,0.0,0
9dcbf8c83,0.0,0
f32763afc,0.0,0
5c832ca64,0.0,0
2b9b1b4e2,0.0,0
25729656f,0.0,0
567d2715c,0.0,0
4c095683e,0.0,0
be10df47c,0.0,0
dfd8bbbee,0.0,0
ade8a5a19,0.0,0
f57ebfed7,0.0,0
4fa7f2b3c,0.0,0
47248c81a,0.0,0
900045349,0.0,0
4f0d3819a,0.0,0
2d2114d9b,0.0,0
7ba2e35d6,0.0,0
2daf6b624,0.0,0
306794b9b,0.0,0
fd9968f0d,0.0,0
e3cf0fd08,0.0,0
e88913510,0.0,0
9d77330d2,0.0,0
d75793f21,0.0,0
88321cb27,0.0,0
ad7140414,0.0,0
ce53d1a35,0.0,0
bdadd6c34,0.0,0
38df6c628,0.0,0
1352ddae5,0.0,0
912028f4e,0.0,0
f308f8d9d,0.0,0
bbd16b7a0,0.0,0
dbaff3010,0.0,0
7344de401,0.0,0
99463829b,0.0,0
b19e65a65,0.0,0
15bba6b9e,0.0,0
2b601ad67,0.0,0
7f6e612c7,0.0,0
9ddb5842c,0.0,0
d53d64307,0.0,0
9e88cfd02,0.0,0
ffa903344,0.0,0
e9a1cb188,0.0,0
1084e5813,0.0,0
c4ed18259,0.0,0
ed6e7fdaf,0.0,0
b78487210,0.0,0
6e42ff7c7,0.0,0
409405788,0.0,0
49063a8ed,0.0,0
ce375f93c,0.0,0
63895c382,0.0,0
59900ceb2,0.0,0
6ae3c4017,0.0,0
546e67d8f,0.0,0
ca4ba131e,0.0,0
07a53f839,0.0,0
fa9e059a1,0.0,0
864b62f7d,0.0,0
eea23ab04,0.0,0
378ed28e0,0.0,0
4efdce83e,0.0,0
33293f845,0.0,0
9be6f99a8,0.0,0
af0b98ec8,0.0,0
77bc11659,0.0,0
169f6dda5,0.0,0
fa1efdadd,0.0,0
ffca57b7b,0.0,0
2123a4f36,0.0,0
26163ffe1,0.0,0
88204c8b7,0.0,0
596104fd4,0.0,0
42088cf50,0.0,0
3c35b9726,0.0,0
7417a6759,0.0,0
d8ac7b733,0.0,0
c83ce87d0,0.0,0
0ab4a0fb9,0.0,0
600a08d97,0.0,0
73361d959,0.0,0
bfc329d6d,0.0,0
b27faa35e,0.0,0
07b0db73c,0.0,0
ea2bef361,0.0,0
c7753cbfc,0.0,0
171b3a902,0.0,0
e9f57e5c6,0.0,0
2fff1237e,0.0,0
d24a55c98,0.0,0
248db7ce7,0.0,0
22196a84c,0.0,0
159eb4fbc,0.0,0
9af753e9d,0.0,0
62d2a813b,0.0,0
04ef53271,0.0,0
cda277b2a,0.0,0
6820130f1,0.0,0
2a3f07749,0.0,0
c6cbb2938,0.0,0
989d6e0f5,0.0,0
fe0c81eff,0.0,0
5c1f412ce,0.0,0
e75a24ec3,0.0,0
c9160c30b,0.0,0
e8abdb1f5,0.0,0
157c8b45f,0.0,0
657d07d19,0.0,0
281c556a6,0.0,0
09e395f05,0.0,0
ba5bbaffc,0.0,0
0e410eb3d,0.0,0
8cff502b4,0.0,0
16be01500,0.0,0
19a45192a,0.0,0
252d12778,0.0,0
5dae1d1e8,0.0,0
992e6d1d3,0.0,0
7ce55a1ce,0.0,0
0df1d7b9a,0.0,0
aa610feec,0.0,0
d9c07e001,0.0,0
155912a6b,0.0,0
ef139d7ac,0.0,0
7d69832bb,0.0,0
7b5650f35,0.0,0
1c047a8ce,0.0,0
480e78cb0,0.0,0
3ebf86dd5,0.0,0
5341a81d1,0.0,0
c08bf12d7,0.0,0
29c64fa08,0.0,0
8966b4eee,0.0,0
39ba6f52f,0.0,0
8d1a99afd,0.0,0
37a382722,0.0,0
f1f6d2370,0.0,0
fc34bcb91,0.0,0
ebe9f985f,0.0,0
d14c16520,0.0,0
268040457,0.0,0
cc507de6c,0.0,0
76e9423c3,0.0,0
b4da814b8,0.0,0
41af7a4d0,0.0,0
482715cbd,0.0,0
916d17652,0.0,0
49a10e089,0.0,0
9282e1543,0.0,0
de66047b0,0.0,0
94e568b42,0.0,0
55c3e1c4e,0.0,0
d6d63dd07,0.0,0
c13ee1dc9,0.0,0
9666bfe76,0.0,0
8f21c5b89,0.0,0
f00a70ef6,0.0,0
788e6045c,0.0,0
1389b944a,0.0,0
578cf246c,0.0,0
6d1a3b508,0.0,0
bf59c51c3,0.0,0
c5e3535d2,0.0,0
1fcba48d0,0.0,0
33f6d3f51,0.0,0
0738fe5ff,0.0,0
9fcd078b0,0.0,0
e325dec5e,0.0,0
b3dbb1222,0.0,0
b281a62b9,0.0,0
2ed7f4cca,0.0,0
00fcf67e4,0.0,0
bee71cf84,0.0,0
e37b65992,0.0,0
438b8b599,0.0,0
29ae0b048,0.0,0
c3c3f66ff,0.0,0
7cb53a29a,0.0,0
60e9cc05b,0.0,0
b7ae337fe,0.0,0
c110ee2b7,0.0,0
f8ee2386d,0.0,0
67b44278a,0.0,0
236d276f3,0.0,0
ca67f1baa,0.0,0
5a5168624,0.0,0
c680e9350,0.0,0
0aaed8bea,0.0,0
168b3e5bc,0.0,0
eb1cc0d9c,0.0,0
175795887,0.0,0
28dc3cc44,0.0,0
eb2a78609,0.0,0
bb12b7d99,0.0,0
3871fd3ac,0.0,0
e75662746,0.0,0
ea965bff6,0.0,0
3e4a6796d,0.0,0
29e58696d,0.0,0
904907a8f,0.0,0
5e1085022,0.0,0
03490ef8c,0.0,0
6c9ae21e2,0.0,0
ad57dea17,0.0,0
1401de8c2,0.0,0
588106548,0.0,0
b219e3635,0.0,0
e2b4d4ef7,0.0,0
8646c43a7,0.0,0
e9770863c,0.0,0
15d57abf7,0.0,0
433d408b2,0.0,0
24303647f,0.0,0
a5fb00d9b,0.0,0
0bb06f4b5,0.0,0
122df5341,0.0,0
6a3b5a968,0.0,0
ad327fcc0,0.0,0
f3ee34336,0.0,0
4f51be24e,0.0,0
f7b2550f2,0.0,0
40c62adfc,0.0,0
85629e36a,0.0,0
af6ee4862,0.0,0
979ef2ee3,0.0,0
3eac9a76e,0.0,0
ee39f2138,0.0,0
357784061,0.0,0
bb6f59108,0.0,0
71aae7896,0.0,0
4a0e1a740,0.0,0
115f780ef,0.0,0
68153d35e,0.0,0
c342e8709,0.0,0
708471ebf,0.0,0
fd5c6c5aa,0.0,0
9eab942f8,0.0,0
001476ffa,0.0,0
2135fa05a,0.0,0
